name,rate,image,glb_company_size,industry,review,salary,jobs,description,office_locations
The Home Depot,-0.3552428268204942,https://media.glassdoor.com/sql/655/the-home-depot-squarelogo-1608140361711.png,0.22887574262210608,Home Furniture & Housewares Stores,0.6440603503634705,0.9938450802174825,-0.2670334125905958,"The Home Depot, the world’s largest home improvement specialty retailer, values and rewards dedicated, knowledgeable, and experienced professionals.

We operate over 2,300 retail stores in all 50 states, the District of Columbia, Puerto Rico, the U.S. Virgin Islands, Guam, Canada, and Mexico. All of our associates have one thing in mind — helping our customers build and improve their homes. 

Join The Home Depot team today and see for yourself why we are consistently ranked as a top Fortune 500 company.",8.046169022398063
PwC,0.07176622764050578,https://media.glassdoor.com/sql/8450/pwc-squareLogo-1688999699825.png,0.22887574262210608,Accounting & Tax,1.5907739277403827,0.39891557782970216,1.5441177015266518,"Our people are powered by technology to turn today’s ideas into tomorrow’s solutions.  Learn more about how you can help organizations meet the challenges and opportunities of the US marketplace in the areas of audit, tax, consulting and products and technology.

We connect people with diverse backgrounds and skillsets to solve important problems together—for our clients, our communities and for the world at large.",-0.016026467271675955
Apple,1.3527933910235057,https://media.glassdoor.com/sql/1138/apple-squarelogo-1595530154096.png,0.22887574262210608,Computer Hardware Development,0.4066008392062252,1.8337455541767018,0.07662090137011271,"We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it. This is where your work can make a difference in people’s lives. Including your own.  

Apple is an equal opportunity employer that is committed to inclusion and diversity. Visit apple.com/careers to learn more.",-0.18540032209667048
US Army,-0.3552428268204942,https://media.glassdoor.com/sql/41322/us-army-squarelogo.png,0.22887574262210608,National Agencies,0.5034593240203648,0.8906994079768766,-0.2948972758847073,"The US Department of the Army has its marching orders. One of the three military departments (along with the Air Force and Navy) of the US Department of Defense, the Army provides ground-based military forces to deter and fight wars and protect the security of the US. The army has more than 675,000 soldiers, including active duty soldiers (nearly 75%) and reservists (Army National Guard and Army Reserves). Army personnel are deployed in about 80 countries. The Army operates about 40 forts throughout the US and has bases in Africa, Europe, Japan, the Middle East, and South Korea.",-0.12781321145617233
Wells Fargo,-1.2092609357424924,https://media.glassdoor.com/sql/8876/wells-fargo-squarelogo-1569533783558.png,0.22887574262210608,Banking & Lending,0.6440603503634705,0.6273095663624723,-0.22059364043374333,"Wells Fargo & Company (NYSE: WFC) is a leading financial services company that has approximately $1.9 trillion in assets, proudly serves one in three U.S. households and more than 10% of small businesses in the U.S.  Wells Fargo is No. 47 on Fortune’s 2023 rankings of America’s largest corporations. In the communities we serve, the company focuses its social impact on building a sustainable, inclusive future for all by supporting housing affordability, small business growth, financial health, and a low-carbon economy. 

We ranked #2 on the 2023 LinkedIn Top Companies list – and #1 among financial services companies – as the best workplace “to grow your career” in the U.S. For more information, visit wellsfargo.com | Twitter: @wellsfargo ",-0.1820128450001706
Oracle,-0.3552428268204942,https://media.glassdoor.com/sql/1737/oracle-squarelogo-1570718316042.png,0.22887574262210608,Enterprise Software & Network Solutions,0.7440433024296791,1.0583111253678612,-0.09985023282592682,"Oracle is the cloud leader for global business. Our technologies are transforming the world and no matter how complex, they have one thing in common: making our shared future better. Realize your potential as part of a company that’s innovating solutions to global challenges that affect billions of lives. Visit oracle.com/careers.",-0.12103825726317256
Bank of America,0.49877528210150573,https://media.glassdoor.com/sql/8874/bank-of-america-squareLogo-1696271923493.png,0.22887574262210608,Banking & Lending,0.38160510118967306,0.45417218795859815,-0.2948972758847073,"Bank of America is one of the world’s leading financial institutions, serving individual consumers, small and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. 

We provide unmatched convenience in the United States, serving approximately 68 million consumer and small business clients with approximately 3,900 retail financial centers, approximately 15,000 ATMs and award-winning digital banking with approximately 56 million verified digital users. 

We are a global leader in wealth management, corporate and investment banking and trading across a broad range of asset classes, serving corporations, governments, institutions and individuals around the world. Bank of America offers industry-leading support to approximately 3 million small business households through a suite of innovative, easy-to-use online products and services. We serve clients through operations across the United States, its territories and more than 35 countries. 

By driving Responsible Growth, we deliver for teammates, clients, and the communities we serve.  Being a Great Place to Work for our teammates is core to our approach. Our goal continues to be a company where people want to work today and build a career.  We provide employees with access to leading benefits and programs that help teammates be well—physically, emotionally and financially.  And we provide a variety of resources to help teammates grow in their roles and build new skills. 

Our diversity—in thought, style, gender, sexual orientation, gender identity, race, ethnicity, culture, religion, age, ability, military status and experience—makes us stronger and is essential for us to serve our clients, fulfill our purpose and drive Responsible Growth.",-0.18540032209667048
AT&T,-1.2092609357424924,https://media.glassdoor.com/sql/613/at-and-t-squareLogo-1677605813073.png,0.22887574262210608,Telecommunications Services,0.39410297019794915,0.42654388289415013,-0.19272977713963182,"Looking for a new way to connect? You’re in the right place. We are in the business of connection – to our customers, our communities, and each other.  We are invested in building strong networks, future facing technology solutions, and career opportunities that have a global impact.

We want to give you 4 reasons why you should join #LifeAtATT.

1.	Whether you’re pursuing a career in sales, technology, or something else entirely, you’re ready to connect to something bigger. 
2.	We’ve got opportunities all over the globe to do what you love.
3.	Living our values – standing for equality, pursuing excellence, and thinking big – is right in your wheelhouse.
4.	You like great benefits.

Ready? It’s all waiting for you at att.jobs, and while you’re at it check out #LifeAtATT to get the latest on how we’re living, working, and playing.

We hope to connect with you soon!  ",-0.18540032209667048
Lowe's Home Improvement,-1.6362699902034923,https://media.glassdoor.com/sql/415/lowe-s-home-improvement-squareLogo-1677875740566.png,-4.079662135596275,Home Furniture & Housewares Stores,0.4190987082145013,0.4523303009543016,-0.24845750372785483,"Lowe’s Companies, Inc. (NYSE: LOW) is a FORTUNE® 35 home improvement company serving approximately 19 million customers a week in the United States. With the fiscal year 2022 sales of nearly $97 billion, Lowe’s and its related businesses operate or service more than 1,700 home improvement and hardware stores and employ over 300,000 associates. Based in Mooresville, N.C., Lowe’s supports the communities it serves through programs focused on creating safe, affordable housing and helping to develop the next generation of skilled trade experts. For more information, visit Lowes.com.",-0.26331229531616795
Qualcomm,0.49877528210150573,https://media.glassdoor.com/sql/640/qualcomm-squareLogo-1662140255236.png,0.22887574262210608,Computer Hardware Development,-0.5588595416831011,3.673790671468939,-0.31505213700078133,Qualcomm is a company of inventors designing the cutting-edge wireless technologies the world runs on.,-0.15491302822817146
UPS,-1.6362699902034923,https://media.glassdoor.com/sql/3012/ups-squareLogo-1633526374628.png,0.22887574262210608,Shipping & Trucking,0.19413706606553205,0.3547102897265853,-0.24845750372785483,"Every day at UPS, our people are responsible for the movement of goods, funds and information in more than 200 countries and territories.

As UPS has evolved from a Seattle-based bike messenger company into a multi-billion-dollar global corporation, our team has held a singular focus—empowering commerce around the world. Today, UPS is the world's largest package delivery company and a leading global provider of specialized transportation and logistics services.

Whether we’re connecting with global giants or local mom and pop businesses, our people are at work improving distribution networks and managing supply chains—helping our customers to do what they do best. UPS makes the world work better.",-0.1820128450001706
KPMG,-0.3552428268204942,https://media.glassdoor.com/sql/2867/kpmg-squareLogo-1675929586261.png,0.22887574262210608,Business Consulting,1.0033740843514076,-0.09471013932176886,0.4574270330563033,"KPMG LLP, the U.S. audit, tax and advisory services firm, operates from more than 100 offices with more than 32,000 employees and partners throughout the U.S. Our purpose is to turn knowledge into value for the benefit of our clients, our people, and the capital markets.

KPMG delivers a globally consistent set of multidisciplinary services based on deep industry knowledge. Our industry focus helps KPMG professionals develop a rich understanding of clients' businesses and the insight, skills, and resources required to address industry-specific issues and opportunities.",-0.1786253679036707
Best Buy,-1.2092609357424924,https://media.glassdoor.com/sql/97/best-buy-squareLogo-1650652693751.png,0.22887574262210608,Consumer Electronics & Appliances Stores,0.28787108362760255,0.2386714084559037,-0.30418523031607786,"At Best Buy, our purpose is to enrich lives through technology. To achieve this, over 100,000 employees provide solutions to our customers in over 1,000 locations, online, and in their homes.
 
We’re a community of courageous change-makers, ambitious collaborators, and inspiring friends. Whether it’s working as a Geek Squad Agent, an in-store advisor, or in our corporate office, we offer each other support and prepare for what might come next.
 
We wake up every morning so we can do our part in shaping the future of a changing world. Together, we raise the bar for what’s possible and dream up new solutions to problems we’ve never encountered. We master innovative skills that we didn’t know were within grasp and turn everyday interactions into human connections built to last.
 
If change motivates you, if technology inspires you — we’re here for you. Tomorrow works here.™

http://jobs.bestbuy.com",-0.2429874327371686
Cisco Systems,2.2068114999455055,https://media.glassdoor.com/sql/1425/cisco-systems-squareLogo-1702924319691.png,0.22887574262210608,Enterprise Software & Network Solutions,0.14727005728449677,0.8999088429983593,-0.3695724295129262,"#WeAreCisco, where each person is unique. We bring our talents to work as a team each day, helping power an inclusive future for all. Here's how we do it. 

At Cisco, we embody transformation and help our customers excel in their digital worlds. Some may think we're ""old"" (38+ years strong!) and only about hardware, but we're also a software company, a security company, a blockchain company, and an AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns, and protects. Our innovation never stops! 

Cisco values the perspectives and skillsets that arise from employees with diverse backgrounds. That's why Cisco is expanding the boundaries of discovering top talent by not only focusing on candidates with college degrees and experience but instead placing more emphasis on unlocking potential. 

As one of the leading forces in connecting the world, we understand our unique opportunity to bring communities together and create meaningful change for everyone, everywhere. That's why connecting starts within Cisco. Over 30,000 Cisconians participate in our Employee Resource Groups, called Inclusive Communities, where we network, learn to be informed allies, and help make a difference. 

Cisco didn't just build the Internet. We keep building it. And while our technology helps connect the unconnected, that's not where our edge comes from. It comes from our people—unique, innovative, and diverse. Be you, with us! ",-0.18540032209667048
Verizon,-0.3552428268204942,https://media.glassdoor.com/sql/89/verizon-squareLogo-1628778296366.png,0.22887574262210608,Telecommunications Services,0.1691413280489799,0.13920951022389091,-0.30985088251921383,"You want more out of a career. A place to share your ideas freely — even if they’re daring or different. Where the true you can shine through. A space to create and connect with people who truly care. And where there’s the flexibility to focus on the passions that matter most.

Our network is built by people like you. We’re a human network that reaches across the globe and works behind the scenes. We anticipate, lead, and believe that listening is where learning begins. In crisis and in celebration, we come together—lifting up our communities and striving to make an impact to move the world forward.

So, if you're fueled by purpose, and powered by persistence, explore a career with us. Here, you’ll discover the rigor it takes to make a difference and the fulfillment that comes with living the #NetworkLife.

www.verizon.com/careers",-0.19217527628967027
Intel Corporation,0.9257843365625038,https://media.glassdoor.com/sql/1519/intel-corporation-squarelogo-1599065494667.png,0.22887574262210608,Computer Hardware Development,0.0785317777389784,0.419176334876964,-0.14629000498277933,"Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",-0.16168798242117124
Capgemini,-0.7822518812814923,https://media.glassdoor.com/sql/3803/capgemini-squareLogo-1688367853815.png,0.22887574262210608,Enterprise Software & Network Solutions,1.47204417216176,-0.14812486244636833,0.14163658238970622,"At Capgemini, we are driven by a shared purpose: Unleashing human energy through technology for an inclusive and sustainable future.

As a leading strategic partner to companies around the world, we have leveraged technology to enable business transformation for more than 50 years. We address the entire breadth of business needs, from strategy and design to managing operations. To do this, we draw on deep industry expertise and a command of the fast-evolving fields of cloud, data artificial intelligence, connectivity, software, digital engineering, and platforms.",-0.08377600920167376
US Navy,-0.7822518812814923,https://media.glassdoor.com/sql/41451/us-navy-squarelogo-1601323365030.png,-4.079662135596275,National Agencies,0.03791370346208118,0.18525668533130424,-0.39167776105958796,"America’s Navy is the most versatile branch of the military, forging defense on land, in the air, and at sea. With opportunities across the globe and a commitment to serve the greater good, the Navy offers a life of fulfillment, advancement, and innovation to every Sailor.",-0.18540032209667048
Meta,0.07176622764050578,https://media.glassdoor.com/sql/40772/meta-squareLogo-1636117276319.png,0.22887574262210608,Internet & Web Services,-0.34327130129033895,0.5444246511691283,-0.19272977713963182,"Meta builds technologies that help people connect, find communities, and grow businesses. When Facebook launched in 2004, it changed the way people connect. Apps like Messenger, Instagram and WhatsApp further empowered billions around the world. Now, Meta is moving beyond 2D screens toward immersive experiences like augmented and virtual reality to help build the next evolution in social technology. ",-0.19895023048267005
Citi,0.07176622764050578,https://media.glassdoor.com/sql/8843/citi-squareLogo-1686753614162.png,0.22887574262210608,Investment & Asset Management,0.1722657953010489,-0.037611642188576315,-0.1555779594141498,"Working at Citi is far more than just a job. A career with us means joining a family of more than 240,000 dedicated people from around the globe. At Citi, you’ll have the opportunity to grow your career, give back to your community and make a real impact.

Citi connects millions of people across hundreds of cities and countries every day through our unparalleled global network. With varying businesses and functions at each location, there are an abundance of opportunities beyond the work you’ll do with your team.

We are a dynamic, global organization fueled by talented individuals with diverse perspectives who work in a vast range of roles. Whatever your background, culture, role or experience, there is a place for you at Citi. 

Whether you’re at the start of your career or looking to discover your next adventure, your story begins here. At Citi, you’ll have the opportunity to expand your skills and make a difference at one of the world’s most global banks.

To find out more about the roles available in your region and apply, please visit www.jobs.citi.com",-0.1820128450001706
Dell Technologies,1.3527933910235057,https://media.glassdoor.com/sql/1327/dell-technologies-squarelogo-1702514279238.png,0.22887574262210608,Information Technology Support Services,0.21600833683001516,-0.1462829754420718,-0.37421640672861145,"We believe that each of us has the power to make an impact. That’s why we put our team members at the center of everything we do. If you’re looking for an opportunity to grow your career with some of the best minds and most advanced tech in the industry, we’re looking for you. Dell Technologies is a unique family of businesses that helps individuals and organizations transform how they work, live and play. Join us to build a future that works for everyone because Progress Takes All of Us.  ",-0.18540032209667048
Capital One,0.49877528210150573,https://media.glassdoor.com/sql/3736/capital-one-squareLogo-1667853695285.png,0.22887574262210608,Banking & Lending,-0.3713915065589601,-0.015508998137017914,-0.22988159486511384,"You know who you are and you’re good at it. You never settle for “good enough.” That’s why we want you at Capital One. We’re doing some bold, transformative things here. Like changing banking for good. What’s in it for you? A career surrounded by brilliant minds. People from different backgrounds, experiences and education levels. Coming together to create a sense of belonging. Supporting you where you are and where you want to be. And the chance to create real, impactful work that matters—without giving up your life or integrity to achieve it. That’s life at Capital One.",-0.16168798242117124
HCLTech,-1.2092609357424924,https://media.glassdoor.com/sql/553909/hcl-technologies-squareLogo-1664198027190.png,0.22887574262210608,Information Technology Support Services,0.47221465149967456,0.18157291132271117,-0.3054855439364697,"HCLTech is a global technology company, home to 221,000+ people across 60 countries, delivering industry-leading capabilities centered around digital, engineering, cloud and AI powered by a broad portfolio of technology services and products. We work with clients across all major verticals, providing industry solutions for Financial Services, Manufacturing, Life Sciences and Healthcare, Technology and Services, Telecom and Media, Retail and CPG, and Public Services.

Our purpose is to bring together the best of technology and our people to supercharge progress. We’re supercharging progress for everyone, everywhere – our clients, partners and their stakeholders, our people, communities, and the planet.

Part of the HCL group, HCLTech was listed on the stock exchanges in India at the turn of the millennium in December 1999. Since our inception, we have pioneered several industry mainstays and established leadership positions in all our chosen segments.

As a company, we are deeply focused on accelerating our ESG agenda. We are also creating technology-enabled sustainable solutions with and for our clients and partners. We embed ESG imperatives into every aspect of our business and ensure that the progress we supercharge is responsible, inclusive and beneficial to all our stakeholders in the long term. We have committed to achieving net zero by 2040.

We recognize the impact that a business like ours can deliver in elevating communities globally, and we continue to improve our efforts and take decisive actions that benefit the communities in which we work and live. Through the HCL Foundation, the CSR arm of HCLTech, we have invested more than $130 million in social development efforts serving communities throughout India across education, health, water, sanitation and hygiene, skill development and livelihoods, environment, and disaster risk reduction, response and management.

We’re powered by our people – a global, diverse, multi-generational talent - representing 161 nationalities whose unique spark, perspective and boundless passion drive our culture of proactive value creation and problem-solving.

Consolidated revenues as of 12 months ending September 2023 totaled $12.9 billion. To learn how we can supercharge progress for you, visit hcltech.com",-0.15152555113167157
Salesforce,0.9257843365625038,https://media.glassdoor.com/sql/11159/salesforce-com-squarelogo-1413910133565.png,0.22887574262210608,Enterprise Software & Network Solutions,-0.29640429250930367,-0.1352316534162926,-0.30418523031607786,"Salesforce is cloud-based CRM software. It makes it easier for companies to find more prospects, close more deals, and connect with customers in a whole new way, so they can provide them with amazing service at scale.

Salesforce brings together all your data, from any source. Customer 360, our complete suite of products, unites your sales, service, marketing, commerce, and IT teams with a single, shared view of customer information. With artificial intelligence integrated across all products, Salesforce helps everyone in your company work more productively and better deliver the personalized experiences customers love.",-0.0736135779121741
Nordstrom,-1.2092609357424924,https://media.glassdoor.com/sql/1704/nordstrom-squareLogo-1679960370211.png,0.22887574262210608,"Department, Clothing & Shoe Stores",-0.15580326616619788,-0.15365052345925792,-0.38731242247684383,"At Nordstrom, we empower our employees to set their sights high and blaze their own trails. This is a place where your success and growth are truly a result of your own efforts and achievements. 

Our teams are made up of motivated people who work hard to become leaders within the company, at all levels of the organization. These well-traveled paths show how hard work, loyalty, a competitive spirit and your unwavering commitment to the customer can take you and your career to new places.  

In addition to being a great place to have a career, we’re also committed to respecting the environment and supporting our communities. To learn more, check out NordstromCares.com.

Interested in joining the Nordstrom team?  

See some of our current opportunities under our Careers tab or visit careers.nordstrom.com to apply today.",5.488623814540646
Teleperformance,1.7798024454845038,https://media.glassdoor.com/sql/9779/teleperformance-squareLogo-1697744314989.png,0.22887574262210608,Telecommunications Services,0.922137935797613,-0.5201860373142682,-0.24845750372785483,"Be part of something bigger.

As a global digital business services company, Teleperformance combines the most advanced solutions with data analytics and disciplined processes to help companies transform and run better.  In the end, we just help organizations adapt to change and master the future. 

We deliver the most advanced, digitally powered business services to help the world’s best brands streamline their business in meaningful and sustainable ways.

With more than 410,000 inspired and passionate people speaking more than 300 languages, our global scale and local presence allow us to be a force of good in supporting our communities, our clients, and the environment. 

Our high-tech, high-touch approach blends the best of technology and empathy. We thrive in a diverse and inclusive culture that celebrates the differences and strengths of our people. The happiness, well-being, and safety of our employees remain our priority, and we are proud to be an Employer of Choice: 99% of our employees work in a certified Best Place to Work® or Great Place to Work® site.

The future of work is here. Are you ready to take a giant leap towards a bigger and brighter career? We’ll help you get there. Take your career to greater heights with Teleperformance.",-0.137975642745672
Goldman Sachs,-0.3552428268204942,https://media.glassdoor.com/sql/2800/goldman-sachs-squarelogo-1579121885039.png,0.22887574262210608,Investment & Asset Management,-0.30890216151757977,-0.09102636531317579,-0.37495944308312107,"The Goldman Sachs Group, Inc. is a leading global investment banking, securities and investment management firm that provides a wide range of financial services to a substantial and diversified client base that includes corporations, financial institutions, governments and high-net-worth individuals. Founded in 1869, the firm is headquartered in New York and maintains offices in all major financial centers around the world.",-0.18540032209667048
ADP,0.07176622764050578,https://media.glassdoor.com/sql/64/adp-squareLogo-1690899108128.png,0.22887574262210608,Enterprise Software & Network Solutions,-0.2589106854844755,-0.2696894047299395,-0.2670334125905958,"Consistently named one of the ‘Most Admired Companies’ by FORTUNE® Magazine, and recognized by DiversityInc® as one of the ‘Top 50 Companies for Diversity’, ADP works with more than 1,000,000 organizations across the globe to help their people work smarter, embrace new challenges, and unleash their talent. “Always Designing for People” means we’re creating platforms that will transform how great work gets done, so together we can unlock a world of opportunity.",-0.20911266177216972
Morgan Stanley,0.07176622764050578,https://media.glassdoor.com/sql/2282/morgan-stanley-squareLogo-1670774499083.png,0.22887574262210608,Investment & Asset Management,-0.29640429250930367,-0.212590907596747,-0.36177054779057494,"Morgan Stanley mobilizes capital to help governments, corporations, institutions and individuals around the world achieve their financial goals. For over 85 years, the firm’s reputation for using innovative thinking to solve complex problems has been well earned and rarely matched. A consistent industry leader throughout decades of dramatic change in modern finance, Morgan Stanley will continue to break new ground in advising, serving and providing new opportunities for its clients. 

Morgan Stanley is committed to maintaining the first-class service and high standard of excellence that have always defined the firm. At its foundation are five core values — putting clients first, doing the right thing, leading with exceptional ideas, committing to diversity and inclusion, and giving back — that guide its more than 80,000 employees in 1,200 offices across 41 countries.

Discover what makes Morgan Stanley such a great place to work by using the resources on this page to learn more about our people, our business, and our heritage.
",-0.029576375657675517
Comcast,-0.7822518812814923,https://media.glassdoor.com/sql/1280/comcast-squarelogo-1552675219892.png,0.22887574262210608,Telecommunications Services,-0.3682670393068911,-0.20522335957956087,-0.2948972758847073,"We connect people to the moments that matter most.  Here, you’ll collaborate with diverse and passionate people to help re-imagine industries, invent new technologies and create extraordinary experiences for our customers. 

At Comcast NBCUniversal, we are day-doers, adventurers, and visionaries, pioneering the future at the intersection of media and technology.  We reimagine industries, invent groundbreaking technology and create extraordinary experiences for millions every day. It’s the diverse talents of our people that have propelled us to a Fortune 50 global industry leader. Everyone here has a voice and it’s the diverse talents of our people that have propelled us forward as a leader in connected experiences. It’s what also drives us to make a positive impact and empower change within the communities we serve. 

We are looking for people that share our passion for innovation to join our team – ready to create their own path and connect the world to amazing moments and experiences.

Come create the future with us! Apply today: http://comcastcareers.com.",-0.17185041371067092
Boeing,0.07176622764050578,https://media.glassdoor.com/sql/102/boeing-squarelogo-1544719001985.png,0.22887574262210608,Aerospace & Defense,-0.3838893755672362,-0.16470184548503713,-0.24845750372785483,"The story of our company is woven together from thousands of individual stories of engineers and technicians. Scientists and thinkers. Innovators and dreamers. Equity, diversity and inclusion are crucial to our employees, our stakeholders, and our communities. These foundational principles are how we create the most innovative aerospace products and services in the world. After all, we go further together.

Boeing is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national origin, gender, sexual orientation, gender identity, age, physical or mental disability, genetic factors, military/veteran status or other characteristics protected by law. ",-0.18540032209667048
